symbol,timestamp,author,text,engagement,composite_score,positive_count,negative_count
AMZN,2021-09-25T09:36:00,user_2_288,$AMZN down today but I'm not worried. Strong company,214,0.0,1,1
AMZN,2021-09-25T14:24:00,user_3_288,$AMZN took a hit. Market volatility 📉,98,-1.0,0,1
AMZN,2021-09-25T19:12:00,user_4_288,$AMZN beat expectations again! To the moon! 🌙,85,0.0,0,0
AMZN,2021-09-26T00:00:00,user_0_289,$AMZN Bearish for now. Waiting for better entry,55,-1.0,0,1
AMZN,2021-09-26T04:48:00,user_1_289,$AMZN my top pick. Undervalued imo,377,0.0,0,0
AMZN,2021-09-26T09:36:00,user_2_289,$AMZN why is it down so much? overreaction,141,-1.0,0,1
AMZN,2021-09-26T14:24:00,user_3_289,$AMZN Sold my position today. Taking profits,222,0.0,0,0
AMZN,2021-09-26T19:12:00,user_4_289,$AMZN mooning! 🚀📈 Love this stock!,476,1.0,3,0
AMZN,2021-09-27T00:00:00,user_0_290,$AMZN is looking bullish! 🚀 Great earnings report today,248,1.0,2,0
AMZN,2021-09-27T04:48:00,user_1_290,$AMZN Just bought more. Holding long term! 💎,247,1.0,2,0
AMZN,2021-09-27T09:36:00,user_2_290,$AMZN down today but I'm not worried. Strong company,106,0.0,1,1
AMZN,2021-09-27T14:24:00,user_3_290,$AMZN took a hit. Market volatility 📉,320,-1.0,0,1
AMZN,2021-09-27T19:12:00,user_4_290,$AMZN beat expectations again! To the moon! 🌙,224,0.0,0,0
AMZN,2021-09-28T00:00:00,user_0_291,$AMZN Bearish for now. Waiting for better entry,57,-1.0,0,1
AMZN,2021-09-28T04:48:00,user_1_291,$AMZN my top pick. Undervalued imo,390,0.0,0,0
AMZN,2021-09-28T09:36:00,user_2_291,$AMZN why is it down so much? overreaction,80,-1.0,0,1
AMZN,2021-09-28T14:24:00,user_3_291,$AMZN Sold my position today. Taking profits,33,0.0,0,0
AMZN,2021-09-28T19:12:00,user_4_291,$AMZN mooning! 🚀📈 Love this stock!,19,1.0,3,0
AMZN,2021-09-29T00:00:00,user_0_292,$AMZN is looking bullish! 🚀 Great earnings report today,66,1.0,2,0
AMZN,2021-09-29T04:48:00,user_1_292,$AMZN Just bought more. Holding long term! 💎,348,1.0,2,0
AMZN,2021-09-29T09:36:00,user_2_292,$AMZN down today but I'm not worried. Strong company,106,0.0,1,1
AMZN,2021-09-29T14:24:00,user_3_292,$AMZN took a hit. Market volatility 📉,421,-1.0,0,1
AMZN,2021-09-29T19:12:00,user_4_292,$AMZN beat expectations again! To the moon! 🌙,453,0.0,0,0
AMZN,2021-09-30T00:00:00,user_0_293,$AMZN Bearish for now. Waiting for better entry,2,-1.0,0,1
AMZN,2021-09-30T04:48:00,user_1_293,$AMZN my top pick. Undervalued imo,77,0.0,0,0
AMZN,2021-09-30T09:36:00,user_2_293,$AMZN why is it down so much? overreaction,438,-1.0,0,1
AMZN,2021-09-30T14:24:00,user_3_293,$AMZN Sold my position today. Taking profits,240,0.0,0,0
AMZN,2021-09-30T19:12:00,user_4_293,$AMZN mooning! 🚀📈 Love this stock!,159,1.0,3,0
AMZN,2021-10-01T00:00:00,user_0_294,$AMZN is looking bullish! 🚀 Great earnings report today,260,1.0,2,0
AMZN,2021-10-01T04:48:00,user_1_294,$AMZN Just bought more. Holding long term! 💎,438,1.0,2,0
AMZN,2021-10-01T09:36:00,user_2_294,$AMZN down today but I'm not worried. Strong company,267,0.0,1,1
AMZN,2021-10-01T14:24:00,user_3_294,$AMZN took a hit. Market volatility 📉,464,-1.0,0,1
AMZN,2021-10-01T19:12:00,user_4_294,$AMZN beat expectations again! To the moon! 🌙,72,0.0,0,0
AMZN,2021-10-02T00:00:00,user_0_295,$AMZN Bearish for now. Waiting for better entry,314,-1.0,0,1
AMZN,2021-10-02T04:48:00,user_1_295,$AMZN my top pick. Undervalued imo,12,0.0,0,0
AMZN,2021-10-02T09:36:00,user_2_295,$AMZN why is it down so much? overreaction,320,-1.0,0,1
AMZN,2021-10-02T14:24:00,user_3_295,$AMZN Sold my position today. Taking profits,310,0.0,0,0
AMZN,2021-10-02T19:12:00,user_4_295,$AMZN mooning! 🚀📈 Love this stock!,187,1.0,3,0
AMZN,2021-10-03T00:00:00,user_0_296,$AMZN is looking bullish! 🚀 Great earnings report today,81,1.0,2,0
AMZN,2021-10-03T04:48:00,user_1_296,$AMZN Just bought more. Holding long term! 💎,475,1.0,2,0
AMZN,2021-10-03T09:36:00,user_2_296,$AMZN down today but I'm not worried. Strong company,197,0.0,1,1
AMZN,2021-10-03T14:24:00,user_3_296,$AMZN took a hit. Market volatility 📉,138,-1.0,0,1
AMZN,2021-10-03T19:12:00,user_4_296,$AMZN beat expectations again! To the moon! 🌙,287,0.0,0,0
AMZN,2021-10-04T00:00:00,user_0_297,$AMZN Bearish for now. Waiting for better entry,145,-1.0,0,1
AMZN,2021-10-04T04:48:00,user_1_297,$AMZN my top pick. Undervalued imo,461,0.0,0,0
AMZN,2021-10-04T09:36:00,user_2_297,$AMZN why is it down so much? overreaction,381,-1.0,0,1
AMZN,2021-10-04T14:24:00,user_3_297,$AMZN Sold my position today. Taking profits,473,0.0,0,0
AMZN,2021-10-04T19:12:00,user_4_297,$AMZN mooning! 🚀📈 Love this stock!,388,1.0,3,0
AMZN,2021-10-05T00:00:00,user_0_298,$AMZN is looking bullish! 🚀 Great earnings report today,133,1.0,2,0
AMZN,2021-10-05T04:48:00,user_1_298,$AMZN Just bought more. Holding long term! 💎,354,1.0,2,0
AMZN,2021-10-05T09:36:00,user_2_298,$AMZN down today but I'm not worried. Strong company,249,0.0,1,1
AMZN,2021-10-05T14:24:00,user_3_298,$AMZN took a hit. Market volatility 📉,494,-1.0,0,1
AMZN,2021-10-05T19:12:00,user_4_298,$AMZN beat expectations again! To the moon! 🌙,414,0.0,0,0
AMZN,2021-10-06T00:00:00,user_0_299,$AMZN Bearish for now. Waiting for better entry,214,-1.0,0,1
AMZN,2021-10-06T04:48:00,user_1_299,$AMZN my top pick. Undervalued imo,96,0.0,0,0
AMZN,2021-10-06T09:36:00,user_2_299,$AMZN why is it down so much? overreaction,61,-1.0,0,1
AMZN,2021-10-06T14:24:00,user_3_299,$AMZN Sold my position today. Taking profits,55,0.0,0,0
AMZN,2021-10-06T19:12:00,user_4_299,$AMZN mooning! 🚀📈 Love this stock!,168,1.0,3,0
AMZN,2021-10-07T00:00:00,user_0_300,$AMZN is looking bullish! 🚀 Great earnings report today,392,1.0,2,0
AMZN,2021-10-07T04:48:00,user_1_300,$AMZN Just bought more. Holding long term! 💎,411,1.0,2,0
AMZN,2021-10-07T09:36:00,user_2_300,$AMZN down today but I'm not worried. Strong company,405,0.0,1,1
AMZN,2021-10-07T14:24:00,user_3_300,$AMZN took a hit. Market volatility 📉,17,-1.0,0,1
AMZN,2021-10-07T19:12:00,user_4_300,$AMZN beat expectations again! To the moon! 🌙,114,0.0,0,0
AMZN,2021-10-08T00:00:00,user_0_301,$AMZN Bearish for now. Waiting for better entry,177,-1.0,0,1
AMZN,2021-10-08T04:48:00,user_1_301,$AMZN my top pick. Undervalued imo,294,0.0,0,0
AMZN,2021-10-08T09:36:00,user_2_301,$AMZN why is it down so much? overreaction,476,-1.0,0,1
AMZN,2021-10-08T14:24:00,user_3_301,$AMZN Sold my position today. Taking profits,371,0.0,0,0
AMZN,2021-10-08T19:12:00,user_4_301,$AMZN mooning! 🚀📈 Love this stock!,375,1.0,3,0
AMZN,2021-10-09T00:00:00,user_0_302,$AMZN is looking bullish! 🚀 Great earnings report today,283,1.0,2,0
AMZN,2021-10-09T04:48:00,user_1_302,$AMZN Just bought more. Holding long term! 💎,170,1.0,2,0
AMZN,2021-10-09T09:36:00,user_2_302,$AMZN down today but I'm not worried. Strong company,352,0.0,1,1
AMZN,2021-10-09T14:24:00,user_3_302,$AMZN took a hit. Market volatility 📉,236,-1.0,0,1
AMZN,2021-10-09T19:12:00,user_4_302,$AMZN beat expectations again! To the moon! 🌙,178,0.0,0,0
AMZN,2021-10-10T00:00:00,user_0_303,$AMZN Bearish for now. Waiting for better entry,452,-1.0,0,1
AMZN,2021-10-10T04:48:00,user_1_303,$AMZN my top pick. Undervalued imo,259,0.0,0,0
AMZN,2021-10-10T09:36:00,user_2_303,$AMZN why is it down so much? overreaction,291,-1.0,0,1
AMZN,2021-10-10T14:24:00,user_3_303,$AMZN Sold my position today. Taking profits,423,0.0,0,0
AMZN,2021-10-10T19:12:00,user_4_303,$AMZN mooning! 🚀📈 Love this stock!,209,1.0,3,0
AMZN,2021-10-11T00:00:00,user_0_304,$AMZN is looking bullish! 🚀 Great earnings report today,74,1.0,2,0
AMZN,2021-10-11T04:48:00,user_1_304,$AMZN Just bought more. Holding long term! 💎,290,1.0,2,0
AMZN,2021-10-11T09:36:00,user_2_304,$AMZN down today but I'm not worried. Strong company,436,0.0,1,1
AMZN,2021-10-11T14:24:00,user_3_304,$AMZN took a hit. Market volatility 📉,344,-1.0,0,1
AMZN,2021-10-11T19:12:00,user_4_304,$AMZN beat expectations again! To the moon! 🌙,395,0.0,0,0
AMZN,2021-10-12T00:00:00,user_0_305,$AMZN Bearish for now. Waiting for better entry,491,-1.0,0,1
AMZN,2021-10-12T04:48:00,user_1_305,$AMZN my top pick. Undervalued imo,161,0.0,0,0
AMZN,2021-10-12T09:36:00,user_2_305,$AMZN why is it down so much? overreaction,302,-1.0,0,1
AMZN,2021-10-12T14:24:00,user_3_305,$AMZN Sold my position today. Taking profits,184,0.0,0,0
AMZN,2021-10-12T19:12:00,user_4_305,$AMZN mooning! 🚀📈 Love this stock!,246,1.0,3,0
AMZN,2021-10-13T00:00:00,user_0_306,$AMZN is looking bullish! 🚀 Great earnings report today,265,1.0,2,0
AMZN,2021-10-13T04:48:00,user_1_306,$AMZN Just bought more. Holding long term! 💎,352,1.0,2,0
AMZN,2021-10-13T09:36:00,user_2_306,$AMZN down today but I'm not worried. Strong company,455,0.0,1,1
AMZN,2021-10-13T14:24:00,user_3_306,$AMZN took a hit. Market volatility 📉,404,-1.0,0,1
AMZN,2021-10-13T19:12:00,user_4_306,$AMZN beat expectations again! To the moon! 🌙,418,0.0,0,0
AMZN,2021-10-14T00:00:00,user_0_307,$AMZN Bearish for now. Waiting for better entry,320,-1.0,0,1
AMZN,2021-10-14T04:48:00,user_1_307,$AMZN my top pick. Undervalued imo,137,0.0,0,0
AMZN,2021-10-14T09:36:00,user_2_307,$AMZN why is it down so much? overreaction,213,-1.0,0,1
AMZN,2021-10-14T14:24:00,user_3_307,$AMZN Sold my position today. Taking profits,176,0.0,0,0
AMZN,2021-10-14T19:12:00,user_4_307,$AMZN mooning! 🚀📈 Love this stock!,350,1.0,3,0
AMZN,2021-10-15T00:00:00,user_0_308,$AMZN is looking bullish! 🚀 Great earnings report today,490,1.0,2,0
AMZN,2021-10-15T04:48:00,user_1_308,$AMZN Just bought more. Holding long term! 💎,338,1.0,2,0
AMZN,2021-10-15T09:36:00,user_2_308,$AMZN down today but I'm not worried. Strong company,102,0.0,1,1
AMZN,2021-10-15T14:24:00,user_3_308,$AMZN took a hit. Market volatility 📉,417,-1.0,0,1
AMZN,2021-10-15T19:12:00,user_4_308,$AMZN beat expectations again! To the moon! 🌙,235,0.0,0,0
AMZN,2021-10-16T00:00:00,user_0_309,$AMZN Bearish for now. Waiting for better entry,455,-1.0,0,1
AMZN,2021-10-16T04:48:00,user_1_309,$AMZN my top pick. Undervalued imo,218,0.0,0,0
AMZN,2021-10-16T09:36:00,user_2_309,$AMZN why is it down so much? overreaction,21,-1.0,0,1
AMZN,2021-10-16T14:24:00,user_3_309,$AMZN Sold my position today. Taking profits,168,0.0,0,0
AMZN,2021-10-16T19:12:00,user_4_309,$AMZN mooning! 🚀📈 Love this stock!,241,1.0,3,0
AMZN,2021-10-17T00:00:00,user_0_310,$AMZN is looking bullish! 🚀 Great earnings report today,75,1.0,2,0
AMZN,2021-10-17T04:48:00,user_1_310,$AMZN Just bought more. Holding long term! 💎,23,1.0,2,0
AMZN,2021-10-17T09:36:00,user_2_310,$AMZN down today but I'm not worried. Strong company,39,0.0,1,1
AMZN,2021-10-17T14:24:00,user_3_310,$AMZN took a hit. Market volatility 📉,12,-1.0,0,1
AMZN,2021-10-17T19:12:00,user_4_310,$AMZN beat expectations again! To the moon! 🌙,232,0.0,0,0
AMZN,2021-10-18T00:00:00,user_0_311,$AMZN Bearish for now. Waiting for better entry,240,-1.0,0,1
AMZN,2021-10-18T04:48:00,user_1_311,$AMZN my top pick. Undervalued imo,42,0.0,0,0
AMZN,2021-10-18T09:36:00,user_2_311,$AMZN why is it down so much? overreaction,294,-1.0,0,1
AMZN,2021-10-18T14:24:00,user_3_311,$AMZN Sold my position today. Taking profits,59,0.0,0,0
AMZN,2021-10-18T19:12:00,user_4_311,$AMZN mooning! 🚀📈 Love this stock!,491,1.0,3,0
AMZN,2021-10-19T00:00:00,user_0_312,$AMZN is looking bullish! 🚀 Great earnings report today,253,1.0,2,0
AMZN,2021-10-19T04:48:00,user_1_312,$AMZN Just bought more. Holding long term! 💎,293,1.0,2,0
AMZN,2021-10-19T09:36:00,user_2_312,$AMZN down today but I'm not worried. Strong company,383,0.0,1,1
AMZN,2021-10-19T14:24:00,user_3_312,$AMZN took a hit. Market volatility 📉,238,-1.0,0,1
AMZN,2021-10-19T19:12:00,user_4_312,$AMZN beat expectations again! To the moon! 🌙,397,0.0,0,0
AMZN,2021-10-20T00:00:00,user_0_313,$AMZN Bearish for now. Waiting for better entry,297,-1.0,0,1
AMZN,2021-10-20T04:48:00,user_1_313,$AMZN my top pick. Undervalued imo,24,0.0,0,0
AMZN,2021-10-20T09:36:00,user_2_313,$AMZN why is it down so much? overreaction,214,-1.0,0,1
AMZN,2021-10-20T14:24:00,user_3_313,$AMZN Sold my position today. Taking profits,196,0.0,0,0
AMZN,2021-10-20T19:12:00,user_4_313,$AMZN mooning! 🚀📈 Love this stock!,1,1.0,3,0
AMZN,2021-10-21T00:00:00,user_0_314,$AMZN is looking bullish! 🚀 Great earnings report today,116,1.0,2,0
AMZN,2021-10-21T04:48:00,user_1_314,$AMZN Just bought more. Holding long term! 💎,346,1.0,2,0
AMZN,2021-10-21T09:36:00,user_2_314,$AMZN down today but I'm not worried. Strong company,1,0.0,1,1
AMZN,2021-10-21T14:24:00,user_3_314,$AMZN took a hit. Market volatility 📉,84,-1.0,0,1
AMZN,2021-10-21T19:12:00,user_4_314,$AMZN beat expectations again! To the moon! 🌙,272,0.0,0,0
AMZN,2021-10-22T00:00:00,user_0_315,$AMZN Bearish for now. Waiting for better entry,124,-1.0,0,1
AMZN,2021-10-22T04:48:00,user_1_315,$AMZN my top pick. Undervalued imo,327,0.0,0,0
AMZN,2021-10-22T09:36:00,user_2_315,$AMZN why is it down so much? overreaction,205,-1.0,0,1
AMZN,2021-10-22T14:24:00,user_3_315,$AMZN Sold my position today. Taking profits,163,0.0,0,0
AMZN,2021-10-22T19:12:00,user_4_315,$AMZN mooning! 🚀📈 Love this stock!,393,1.0,3,0
AMZN,2021-10-23T00:00:00,user_0_316,$AMZN is looking bullish! 🚀 Great earnings report today,120,1.0,2,0
AMZN,2021-10-23T04:48:00,user_1_316,$AMZN Just bought more. Holding long term! 💎,416,1.0,2,0
AMZN,2021-10-23T09:36:00,user_2_316,$AMZN down today but I'm not worried. Strong company,83,0.0,1,1
AMZN,2021-10-23T14:24:00,user_3_316,$AMZN took a hit. Market volatility 📉,335,-1.0,0,1
AMZN,2021-10-23T19:12:00,user_4_316,$AMZN beat expectations again! To the moon! 🌙,455,0.0,0,0
AMZN,2021-10-24T00:00:00,user_0_317,$AMZN Bearish for now. Waiting for better entry,69,-1.0,0,1
AMZN,2021-10-24T04:48:00,user_1_317,$AMZN my top pick. Undervalued imo,490,0.0,0,0
AMZN,2021-10-24T09:36:00,user_2_317,$AMZN why is it down so much? overreaction,43,-1.0,0,1
AMZN,2021-10-24T14:24:00,user_3_317,$AMZN Sold my position today. Taking profits,225,0.0,0,0
AMZN,2021-10-24T19:12:00,user_4_317,$AMZN mooning! 🚀📈 Love this stock!,205,1.0,3,0
AMZN,2021-10-25T00:00:00,user_0_318,$AMZN is looking bullish! 🚀 Great earnings report today,321,1.0,2,0
AMZN,2021-10-25T04:48:00,user_1_318,$AMZN Just bought more. Holding long term! 💎,136,1.0,2,0
AMZN,2021-10-25T09:36:00,user_2_318,$AMZN down today but I'm not worried. Strong company,297,0.0,1,1
AMZN,2021-10-25T14:24:00,user_3_318,$AMZN took a hit. Market volatility 📉,443,-1.0,0,1
AMZN,2021-10-25T19:12:00,user_4_318,$AMZN beat expectations again! To the moon! 🌙,478,0.0,0,0
AMZN,2021-10-26T00:00:00,user_0_319,$AMZN Bearish for now. Waiting for better entry,368,-1.0,0,1
AMZN,2021-10-26T04:48:00,user_1_319,$AMZN my top pick. Undervalued imo,478,0.0,0,0
AMZN,2021-10-26T09:36:00,user_2_319,$AMZN why is it down so much? overreaction,226,-1.0,0,1
AMZN,2021-10-26T14:24:00,user_3_319,$AMZN Sold my position today. Taking profits,342,0.0,0,0
AMZN,2021-10-26T19:12:00,user_4_319,$AMZN mooning! 🚀📈 Love this stock!,497,1.0,3,0
AMZN,2021-10-27T00:00:00,user_0_320,$AMZN is looking bullish! 🚀 Great earnings report today,100,1.0,2,0
AMZN,2021-10-27T04:48:00,user_1_320,$AMZN Just bought more. Holding long term! 💎,297,1.0,2,0
AMZN,2021-10-27T09:36:00,user_2_320,$AMZN down today but I'm not worried. Strong company,33,0.0,1,1
AMZN,2021-10-27T14:24:00,user_3_320,$AMZN took a hit. Market volatility 📉,458,-1.0,0,1
AMZN,2021-10-27T19:12:00,user_4_320,$AMZN beat expectations again! To the moon! 🌙,90,0.0,0,0
AMZN,2021-10-28T00:00:00,user_0_321,$AMZN Bearish for now. Waiting for better entry,126,-1.0,0,1
AMZN,2021-10-28T04:48:00,user_1_321,$AMZN my top pick. Undervalued imo,498,0.0,0,0
AMZN,2021-10-28T09:36:00,user_2_321,$AMZN why is it down so much? overreaction,372,-1.0,0,1
AMZN,2021-10-28T14:24:00,user_3_321,$AMZN Sold my position today. Taking profits,87,0.0,0,0
AMZN,2021-10-28T19:12:00,user_4_321,$AMZN mooning! 🚀📈 Love this stock!,382,1.0,3,0
AMZN,2021-10-29T00:00:00,user_0_322,$AMZN is looking bullish! 🚀 Great earnings report today,111,1.0,2,0
AMZN,2021-10-29T04:48:00,user_1_322,$AMZN Just bought more. Holding long term! 💎,21,1.0,2,0
AMZN,2021-10-29T09:36:00,user_2_322,$AMZN down today but I'm not worried. Strong company,496,0.0,1,1
AMZN,2021-10-29T14:24:00,user_3_322,$AMZN took a hit. Market volatility 📉,183,-1.0,0,1
AMZN,2021-10-29T19:12:00,user_4_322,$AMZN beat expectations again! To the moon! 🌙,291,0.0,0,0
AMZN,2021-10-30T00:00:00,user_0_323,$AMZN Bearish for now. Waiting for better entry,303,-1.0,0,1
AMZN,2021-10-30T04:48:00,user_1_323,$AMZN my top pick. Undervalued imo,336,0.0,0,0
AMZN,2021-10-30T09:36:00,user_2_323,$AMZN why is it down so much? overreaction,68,-1.0,0,1
AMZN,2021-10-30T14:24:00,user_3_323,$AMZN Sold my position today. Taking profits,256,0.0,0,0
AMZN,2021-10-30T19:12:00,user_4_323,$AMZN mooning! 🚀📈 Love this stock!,37,1.0,3,0
AMZN,2021-10-31T00:00:00,user_0_324,$AMZN is looking bullish! 🚀 Great earnings report today,162,1.0,2,0
AMZN,2021-10-31T04:48:00,user_1_324,$AMZN Just bought more. Holding long term! 💎,309,1.0,2,0
AMZN,2021-10-31T09:36:00,user_2_324,$AMZN down today but I'm not worried. Strong company,42,0.0,1,1
AMZN,2021-10-31T14:24:00,user_3_324,$AMZN took a hit. Market volatility 📉,87,-1.0,0,1
AMZN,2021-10-31T19:12:00,user_4_324,$AMZN beat expectations again! To the moon! 🌙,108,0.0,0,0
AMZN,2021-11-01T00:00:00,user_0_325,$AMZN Bearish for now. Waiting for better entry,49,-1.0,0,1
AMZN,2021-11-01T04:48:00,user_1_325,$AMZN my top pick. Undervalued imo,85,0.0,0,0
AMZN,2021-11-01T09:36:00,user_2_325,$AMZN why is it down so much? overreaction,365,-1.0,0,1
AMZN,2021-11-01T14:24:00,user_3_325,$AMZN Sold my position today. Taking profits,157,0.0,0,0
AMZN,2021-11-01T19:12:00,user_4_325,$AMZN mooning! 🚀📈 Love this stock!,257,1.0,3,0
AMZN,2021-11-02T00:00:00,user_0_326,$AMZN is looking bullish! 🚀 Great earnings report today,73,1.0,2,0
AMZN,2021-11-02T04:48:00,user_1_326,$AMZN Just bought more. Holding long term! 💎,245,1.0,2,0
AMZN,2021-11-02T09:36:00,user_2_326,$AMZN down today but I'm not worried. Strong company,302,0.0,1,1
AMZN,2021-11-02T14:24:00,user_3_326,$AMZN took a hit. Market volatility 📉,495,-1.0,0,1
AMZN,2021-11-02T19:12:00,user_4_326,$AMZN beat expectations again! To the moon! 🌙,310,0.0,0,0
AMZN,2021-11-03T00:00:00,user_0_327,$AMZN Bearish for now. Waiting for better entry,83,-1.0,0,1
AMZN,2021-11-03T04:48:00,user_1_327,$AMZN my top pick. Undervalued imo,465,0.0,0,0
AMZN,2021-11-03T09:36:00,user_2_327,$AMZN why is it down so much? overreaction,93,-1.0,0,1
AMZN,2021-11-03T14:24:00,user_3_327,$AMZN Sold my position today. Taking profits,423,0.0,0,0
AMZN,2021-11-03T19:12:00,user_4_327,$AMZN mooning! 🚀📈 Love this stock!,306,1.0,3,0
AMZN,2021-11-04T00:00:00,user_0_328,$AMZN is looking bullish! 🚀 Great earnings report today,285,1.0,2,0
AMZN,2021-11-04T04:48:00,user_1_328,$AMZN Just bought more. Holding long term! 💎,9,1.0,2,0
AMZN,2021-11-04T09:36:00,user_2_328,$AMZN down today but I'm not worried. Strong company,287,0.0,1,1
AMZN,2021-11-04T14:24:00,user_3_328,$AMZN took a hit. Market volatility 📉,277,-1.0,0,1
AMZN,2021-11-04T19:12:00,user_4_328,$AMZN beat expectations again! To the moon! 🌙,261,0.0,0,0
AMZN,2021-11-05T00:00:00,user_0_329,$AMZN Bearish for now. Waiting for better entry,319,-1.0,0,1
AMZN,2021-11-05T04:48:00,user_1_329,$AMZN my top pick. Undervalued imo,383,0.0,0,0
AMZN,2021-11-05T09:36:00,user_2_329,$AMZN why is it down so much? overreaction,202,-1.0,0,1
AMZN,2021-11-05T14:24:00,user_3_329,$AMZN Sold my position today. Taking profits,315,0.0,0,0
AMZN,2021-11-05T19:12:00,user_4_329,$AMZN mooning! 🚀📈 Love this stock!,260,1.0,3,0
AMZN,2021-11-06T00:00:00,user_0_330,$AMZN is looking bullish! 🚀 Great earnings report today,345,1.0,2,0
AMZN,2021-11-06T04:48:00,user_1_330,$AMZN Just bought more. Holding long term! 💎,144,1.0,2,0
AMZN,2021-11-06T09:36:00,user_2_330,$AMZN down today but I'm not worried. Strong company,13,0.0,1,1
AMZN,2021-11-06T14:24:00,user_3_330,$AMZN took a hit. Market volatility 📉,436,-1.0,0,1
AMZN,2021-11-06T19:12:00,user_4_330,$AMZN beat expectations again! To the moon! 🌙,38,0.0,0,0
AMZN,2021-11-07T00:00:00,user_0_331,$AMZN Bearish for now. Waiting for better entry,471,-1.0,0,1
AMZN,2021-11-07T04:48:00,user_1_331,$AMZN my top pick. Undervalued imo,320,0.0,0,0
AMZN,2021-11-07T09:36:00,user_2_331,$AMZN why is it down so much? overreaction,469,-1.0,0,1
AMZN,2021-11-07T14:24:00,user_3_331,$AMZN Sold my position today. Taking profits,396,0.0,0,0
AMZN,2021-11-07T19:12:00,user_4_331,$AMZN mooning! 🚀📈 Love this stock!,287,1.0,3,0
AMZN,2021-11-08T00:00:00,user_0_332,$AMZN is looking bullish! 🚀 Great earnings report today,217,1.0,2,0
AMZN,2021-11-08T04:48:00,user_1_332,$AMZN Just bought more. Holding long term! 💎,318,1.0,2,0
AMZN,2021-11-08T09:36:00,user_2_332,$AMZN down today but I'm not worried. Strong company,268,0.0,1,1
AMZN,2021-11-08T14:24:00,user_3_332,$AMZN took a hit. Market volatility 📉,336,-1.0,0,1
AMZN,2021-11-08T19:12:00,user_4_332,$AMZN beat expectations again! To the moon! 🌙,335,0.0,0,0
AMZN,2021-11-09T00:00:00,user_0_333,$AMZN Bearish for now. Waiting for better entry,197,-1.0,0,1
AMZN,2021-11-09T04:48:00,user_1_333,$AMZN my top pick. Undervalued imo,240,0.0,0,0
AMZN,2021-11-09T09:36:00,user_2_333,$AMZN why is it down so much? overreaction,398,-1.0,0,1
AMZN,2021-11-09T14:24:00,user_3_333,$AMZN Sold my position today. Taking profits,476,0.0,0,0
AMZN,2021-11-09T19:12:00,user_4_333,$AMZN mooning! 🚀📈 Love this stock!,19,1.0,3,0
AMZN,2021-11-10T00:00:00,user_0_334,$AMZN is looking bullish! 🚀 Great earnings report today,498,1.0,2,0
AMZN,2021-11-10T04:48:00,user_1_334,$AMZN Just bought more. Holding long term! 💎,252,1.0,2,0
AMZN,2021-11-10T09:36:00,user_2_334,$AMZN down today but I'm not worried. Strong company,475,0.0,1,1
AMZN,2021-11-10T14:24:00,user_3_334,$AMZN took a hit. Market volatility 📉,35,-1.0,0,1
AMZN,2021-11-10T19:12:00,user_4_334,$AMZN beat expectations again! To the moon! 🌙,221,0.0,0,0
AMZN,2021-11-11T00:00:00,user_0_335,$AMZN Bearish for now. Waiting for better entry,424,-1.0,0,1
AMZN,2021-11-11T04:48:00,user_1_335,$AMZN my top pick. Undervalued imo,275,0.0,0,0
AMZN,2021-11-11T09:36:00,user_2_335,$AMZN why is it down so much? overreaction,243,-1.0,0,1
AMZN,2021-11-11T14:24:00,user_3_335,$AMZN Sold my position today. Taking profits,317,0.0,0,0
AMZN,2021-11-11T19:12:00,user_4_335,$AMZN mooning! 🚀📈 Love this stock!,88,1.0,3,0
AMZN,2021-11-12T00:00:00,user_0_336,$AMZN is looking bullish! 🚀 Great earnings report today,131,1.0,2,0
AMZN,2021-11-12T04:48:00,user_1_336,$AMZN Just bought more. Holding long term! 💎,9,1.0,2,0
AMZN,2021-11-12T09:36:00,user_2_336,$AMZN down today but I'm not worried. Strong company,159,0.0,1,1
AMZN,2021-11-12T14:24:00,user_3_336,$AMZN took a hit. Market volatility 📉,313,-1.0,0,1
AMZN,2021-11-12T19:12:00,user_4_336,$AMZN beat expectations again! To the moon! 🌙,29,0.0,0,0
AMZN,2021-11-13T00:00:00,user_0_337,$AMZN Bearish for now. Waiting for better entry,234,-1.0,0,1
AMZN,2021-11-13T04:48:00,user_1_337,$AMZN my top pick. Undervalued imo,398,0.0,0,0
AMZN,2021-11-13T09:36:00,user_2_337,$AMZN why is it down so much? overreaction,311,-1.0,0,1
AMZN,2021-11-13T14:24:00,user_3_337,$AMZN Sold my position today. Taking profits,97,0.0,0,0
AMZN,2021-11-13T19:12:00,user_4_337,$AMZN mooning! 🚀📈 Love this stock!,358,1.0,3,0
AMZN,2021-11-14T00:00:00,user_0_338,$AMZN is looking bullish! 🚀 Great earnings report today,474,1.0,2,0
AMZN,2021-11-14T04:48:00,user_1_338,$AMZN Just bought more. Holding long term! 💎,228,1.0,2,0
AMZN,2021-11-14T09:36:00,user_2_338,$AMZN down today but I'm not worried. Strong company,49,0.0,1,1
AMZN,2021-11-14T14:24:00,user_3_338,$AMZN took a hit. Market volatility 📉,228,-1.0,0,1
AMZN,2021-11-14T19:12:00,user_4_338,$AMZN beat expectations again! To the moon! 🌙,113,0.0,0,0
AMZN,2021-11-15T00:00:00,user_0_339,$AMZN Bearish for now. Waiting for better entry,322,-1.0,0,1
AMZN,2021-11-15T04:48:00,user_1_339,$AMZN my top pick. Undervalued imo,224,0.0,0,0
