symbol,timestamp,author,text,engagement,composite_score,positive_count,negative_count
AAPL,2022-07-04T04:48:00,user_1_570,$AAPL Just bought more. Holding long term! 💎,268,1.0,2,0
AAPL,2022-07-04T09:36:00,user_2_570,$AAPL down today but I'm not worried. Strong company,133,0.0,1,1
AAPL,2022-07-04T14:24:00,user_3_570,$AAPL took a hit. Market volatility 📉,419,-1.0,0,1
AAPL,2022-07-04T19:12:00,user_4_570,$AAPL beat expectations again! To the moon! 🌙,322,0.0,0,0
AAPL,2022-07-05T00:00:00,user_0_571,$AAPL Bearish for now. Waiting for better entry,138,-1.0,0,1
AAPL,2022-07-05T04:48:00,user_1_571,$AAPL my top pick. Undervalued imo,280,0.0,0,0
AAPL,2022-07-05T09:36:00,user_2_571,$AAPL why is it down so much? overreaction,254,-1.0,0,1
AAPL,2022-07-05T14:24:00,user_3_571,$AAPL Sold my position today. Taking profits,352,0.0,0,0
AAPL,2022-07-05T19:12:00,user_4_571,$AAPL mooning! 🚀📈 Love this stock!,151,1.0,3,0
AAPL,2022-07-06T00:00:00,user_0_572,$AAPL is looking bullish! 🚀 Great earnings report today,22,1.0,2,0
AAPL,2022-07-06T04:48:00,user_1_572,$AAPL Just bought more. Holding long term! 💎,478,1.0,2,0
AAPL,2022-07-06T09:36:00,user_2_572,$AAPL down today but I'm not worried. Strong company,332,0.0,1,1
AAPL,2022-07-06T14:24:00,user_3_572,$AAPL took a hit. Market volatility 📉,21,-1.0,0,1
AAPL,2022-07-06T19:12:00,user_4_572,$AAPL beat expectations again! To the moon! 🌙,117,0.0,0,0
AAPL,2022-07-07T00:00:00,user_0_573,$AAPL Bearish for now. Waiting for better entry,374,-1.0,0,1
AAPL,2022-07-07T04:48:00,user_1_573,$AAPL my top pick. Undervalued imo,332,0.0,0,0
AAPL,2022-07-07T09:36:00,user_2_573,$AAPL why is it down so much? overreaction,420,-1.0,0,1
AAPL,2022-07-07T14:24:00,user_3_573,$AAPL Sold my position today. Taking profits,498,0.0,0,0
AAPL,2022-07-07T19:12:00,user_4_573,$AAPL mooning! 🚀📈 Love this stock!,408,1.0,3,0
AAPL,2022-07-08T00:00:00,user_0_574,$AAPL is looking bullish! 🚀 Great earnings report today,47,1.0,2,0
AAPL,2022-07-08T04:48:00,user_1_574,$AAPL Just bought more. Holding long term! 💎,132,1.0,2,0
AAPL,2022-07-08T09:36:00,user_2_574,$AAPL down today but I'm not worried. Strong company,441,0.0,1,1
AAPL,2022-07-08T14:24:00,user_3_574,$AAPL took a hit. Market volatility 📉,382,-1.0,0,1
AAPL,2022-07-08T19:12:00,user_4_574,$AAPL beat expectations again! To the moon! 🌙,482,0.0,0,0
AAPL,2022-07-09T00:00:00,user_0_575,$AAPL Bearish for now. Waiting for better entry,237,-1.0,0,1
AAPL,2022-07-09T04:48:00,user_1_575,$AAPL my top pick. Undervalued imo,42,0.0,0,0
AAPL,2022-07-09T09:36:00,user_2_575,$AAPL why is it down so much? overreaction,192,-1.0,0,1
AAPL,2022-07-09T14:24:00,user_3_575,$AAPL Sold my position today. Taking profits,142,0.0,0,0
AAPL,2022-07-09T19:12:00,user_4_575,$AAPL mooning! 🚀📈 Love this stock!,140,1.0,3,0
AAPL,2022-07-10T00:00:00,user_0_576,$AAPL is looking bullish! 🚀 Great earnings report today,149,1.0,2,0
AAPL,2022-07-10T04:48:00,user_1_576,$AAPL Just bought more. Holding long term! 💎,24,1.0,2,0
AAPL,2022-07-10T09:36:00,user_2_576,$AAPL down today but I'm not worried. Strong company,151,0.0,1,1
AAPL,2022-07-10T14:24:00,user_3_576,$AAPL took a hit. Market volatility 📉,111,-1.0,0,1
AAPL,2022-07-10T19:12:00,user_4_576,$AAPL beat expectations again! To the moon! 🌙,432,0.0,0,0
AAPL,2022-07-11T00:00:00,user_0_577,$AAPL Bearish for now. Waiting for better entry,366,-1.0,0,1
AAPL,2022-07-11T04:48:00,user_1_577,$AAPL my top pick. Undervalued imo,204,0.0,0,0
AAPL,2022-07-11T09:36:00,user_2_577,$AAPL why is it down so much? overreaction,446,-1.0,0,1
AAPL,2022-07-11T14:24:00,user_3_577,$AAPL Sold my position today. Taking profits,237,0.0,0,0
AAPL,2022-07-11T19:12:00,user_4_577,$AAPL mooning! 🚀📈 Love this stock!,488,1.0,3,0
AAPL,2022-07-12T00:00:00,user_0_578,$AAPL is looking bullish! 🚀 Great earnings report today,355,1.0,2,0
AAPL,2022-07-12T04:48:00,user_1_578,$AAPL Just bought more. Holding long term! 💎,103,1.0,2,0
AAPL,2022-07-12T09:36:00,user_2_578,$AAPL down today but I'm not worried. Strong company,419,0.0,1,1
AAPL,2022-07-12T14:24:00,user_3_578,$AAPL took a hit. Market volatility 📉,306,-1.0,0,1
AAPL,2022-07-12T19:12:00,user_4_578,$AAPL beat expectations again! To the moon! 🌙,325,0.0,0,0
AAPL,2022-07-13T00:00:00,user_0_579,$AAPL Bearish for now. Waiting for better entry,403,-1.0,0,1
AAPL,2022-07-13T04:48:00,user_1_579,$AAPL my top pick. Undervalued imo,44,0.0,0,0
AAPL,2022-07-13T09:36:00,user_2_579,$AAPL why is it down so much? overreaction,72,-1.0,0,1
AAPL,2022-07-13T14:24:00,user_3_579,$AAPL Sold my position today. Taking profits,282,0.0,0,0
AAPL,2022-07-13T19:12:00,user_4_579,$AAPL mooning! 🚀📈 Love this stock!,453,1.0,3,0
AAPL,2022-07-14T00:00:00,user_0_580,$AAPL is looking bullish! 🚀 Great earnings report today,72,1.0,2,0
AAPL,2022-07-14T04:48:00,user_1_580,$AAPL Just bought more. Holding long term! 💎,301,1.0,2,0
AAPL,2022-07-14T09:36:00,user_2_580,$AAPL down today but I'm not worried. Strong company,73,0.0,1,1
AAPL,2022-07-14T14:24:00,user_3_580,$AAPL took a hit. Market volatility 📉,346,-1.0,0,1
AAPL,2022-07-14T19:12:00,user_4_580,$AAPL beat expectations again! To the moon! 🌙,277,0.0,0,0
AAPL,2022-07-15T00:00:00,user_0_581,$AAPL Bearish for now. Waiting for better entry,359,-1.0,0,1
AAPL,2022-07-15T04:48:00,user_1_581,$AAPL my top pick. Undervalued imo,495,0.0,0,0
AAPL,2022-07-15T09:36:00,user_2_581,$AAPL why is it down so much? overreaction,405,-1.0,0,1
AAPL,2022-07-15T14:24:00,user_3_581,$AAPL Sold my position today. Taking profits,172,0.0,0,0
AAPL,2022-07-15T19:12:00,user_4_581,$AAPL mooning! 🚀📈 Love this stock!,81,1.0,3,0
AAPL,2022-07-16T00:00:00,user_0_582,$AAPL is looking bullish! 🚀 Great earnings report today,265,1.0,2,0
AAPL,2022-07-16T04:48:00,user_1_582,$AAPL Just bought more. Holding long term! 💎,215,1.0,2,0
AAPL,2022-07-16T09:36:00,user_2_582,$AAPL down today but I'm not worried. Strong company,185,0.0,1,1
AAPL,2022-07-16T14:24:00,user_3_582,$AAPL took a hit. Market volatility 📉,239,-1.0,0,1
AAPL,2022-07-16T19:12:00,user_4_582,$AAPL beat expectations again! To the moon! 🌙,458,0.0,0,0
AAPL,2022-07-17T00:00:00,user_0_583,$AAPL Bearish for now. Waiting for better entry,232,-1.0,0,1
AAPL,2022-07-17T04:48:00,user_1_583,$AAPL my top pick. Undervalued imo,356,0.0,0,0
AAPL,2022-07-17T09:36:00,user_2_583,$AAPL why is it down so much? overreaction,390,-1.0,0,1
AAPL,2022-07-17T14:24:00,user_3_583,$AAPL Sold my position today. Taking profits,215,0.0,0,0
AAPL,2022-07-17T19:12:00,user_4_583,$AAPL mooning! 🚀📈 Love this stock!,316,1.0,3,0
AAPL,2022-07-18T00:00:00,user_0_584,$AAPL is looking bullish! 🚀 Great earnings report today,147,1.0,2,0
AAPL,2022-07-18T04:48:00,user_1_584,$AAPL Just bought more. Holding long term! 💎,448,1.0,2,0
AAPL,2022-07-18T09:36:00,user_2_584,$AAPL down today but I'm not worried. Strong company,352,0.0,1,1
AAPL,2022-07-18T14:24:00,user_3_584,$AAPL took a hit. Market volatility 📉,472,-1.0,0,1
AAPL,2022-07-18T19:12:00,user_4_584,$AAPL beat expectations again! To the moon! 🌙,398,0.0,0,0
AAPL,2022-07-19T00:00:00,user_0_585,$AAPL Bearish for now. Waiting for better entry,293,-1.0,0,1
AAPL,2022-07-19T04:48:00,user_1_585,$AAPL my top pick. Undervalued imo,195,0.0,0,0
AAPL,2022-07-19T09:36:00,user_2_585,$AAPL why is it down so much? overreaction,145,-1.0,0,1
AAPL,2022-07-19T14:24:00,user_3_585,$AAPL Sold my position today. Taking profits,400,0.0,0,0
AAPL,2022-07-19T19:12:00,user_4_585,$AAPL mooning! 🚀📈 Love this stock!,461,1.0,3,0
AAPL,2022-07-20T00:00:00,user_0_586,$AAPL is looking bullish! 🚀 Great earnings report today,148,1.0,2,0
AAPL,2022-07-20T04:48:00,user_1_586,$AAPL Just bought more. Holding long term! 💎,474,1.0,2,0
AAPL,2022-07-20T09:36:00,user_2_586,$AAPL down today but I'm not worried. Strong company,305,0.0,1,1
AAPL,2022-07-20T14:24:00,user_3_586,$AAPL took a hit. Market volatility 📉,246,-1.0,0,1
AAPL,2022-07-20T19:12:00,user_4_586,$AAPL beat expectations again! To the moon! 🌙,425,0.0,0,0
AAPL,2022-07-21T00:00:00,user_0_587,$AAPL Bearish for now. Waiting for better entry,439,-1.0,0,1
AAPL,2022-07-21T04:48:00,user_1_587,$AAPL my top pick. Undervalued imo,226,0.0,0,0
AAPL,2022-07-21T09:36:00,user_2_587,$AAPL why is it down so much? overreaction,409,-1.0,0,1
AAPL,2022-07-21T14:24:00,user_3_587,$AAPL Sold my position today. Taking profits,191,0.0,0,0
AAPL,2022-07-21T19:12:00,user_4_587,$AAPL mooning! 🚀📈 Love this stock!,46,1.0,3,0
AAPL,2022-07-22T00:00:00,user_0_588,$AAPL is looking bullish! 🚀 Great earnings report today,161,1.0,2,0
AAPL,2022-07-22T04:48:00,user_1_588,$AAPL Just bought more. Holding long term! 💎,182,1.0,2,0
AAPL,2022-07-22T09:36:00,user_2_588,$AAPL down today but I'm not worried. Strong company,404,0.0,1,1
AAPL,2022-07-22T14:24:00,user_3_588,$AAPL took a hit. Market volatility 📉,413,-1.0,0,1
AAPL,2022-07-22T19:12:00,user_4_588,$AAPL beat expectations again! To the moon! 🌙,168,0.0,0,0
AAPL,2022-07-23T00:00:00,user_0_589,$AAPL Bearish for now. Waiting for better entry,225,-1.0,0,1
AAPL,2022-07-23T04:48:00,user_1_589,$AAPL my top pick. Undervalued imo,260,0.0,0,0
AAPL,2022-07-23T09:36:00,user_2_589,$AAPL why is it down so much? overreaction,311,-1.0,0,1
AAPL,2022-07-23T14:24:00,user_3_589,$AAPL Sold my position today. Taking profits,475,0.0,0,0
AAPL,2022-07-23T19:12:00,user_4_589,$AAPL mooning! 🚀📈 Love this stock!,226,1.0,3,0
AAPL,2022-07-24T00:00:00,user_0_590,$AAPL is looking bullish! 🚀 Great earnings report today,357,1.0,2,0
AAPL,2022-07-24T04:48:00,user_1_590,$AAPL Just bought more. Holding long term! 💎,418,1.0,2,0
AAPL,2022-07-24T09:36:00,user_2_590,$AAPL down today but I'm not worried. Strong company,346,0.0,1,1
AAPL,2022-07-24T14:24:00,user_3_590,$AAPL took a hit. Market volatility 📉,189,-1.0,0,1
AAPL,2022-07-24T19:12:00,user_4_590,$AAPL beat expectations again! To the moon! 🌙,154,0.0,0,0
AAPL,2022-07-25T00:00:00,user_0_591,$AAPL Bearish for now. Waiting for better entry,109,-1.0,0,1
AAPL,2022-07-25T04:48:00,user_1_591,$AAPL my top pick. Undervalued imo,259,0.0,0,0
AAPL,2022-07-25T09:36:00,user_2_591,$AAPL why is it down so much? overreaction,438,-1.0,0,1
AAPL,2022-07-25T14:24:00,user_3_591,$AAPL Sold my position today. Taking profits,432,0.0,0,0
AAPL,2022-07-25T19:12:00,user_4_591,$AAPL mooning! 🚀📈 Love this stock!,36,1.0,3,0
AAPL,2022-07-26T00:00:00,user_0_592,$AAPL is looking bullish! 🚀 Great earnings report today,340,1.0,2,0
AAPL,2022-07-26T04:48:00,user_1_592,$AAPL Just bought more. Holding long term! 💎,249,1.0,2,0
AAPL,2022-07-26T09:36:00,user_2_592,$AAPL down today but I'm not worried. Strong company,339,0.0,1,1
AAPL,2022-07-26T14:24:00,user_3_592,$AAPL took a hit. Market volatility 📉,384,-1.0,0,1
AAPL,2022-07-26T19:12:00,user_4_592,$AAPL beat expectations again! To the moon! 🌙,149,0.0,0,0
AAPL,2022-07-27T00:00:00,user_0_593,$AAPL Bearish for now. Waiting for better entry,106,-1.0,0,1
AAPL,2022-07-27T04:48:00,user_1_593,$AAPL my top pick. Undervalued imo,279,0.0,0,0
AAPL,2022-07-27T09:36:00,user_2_593,$AAPL why is it down so much? overreaction,100,-1.0,0,1
AAPL,2022-07-27T14:24:00,user_3_593,$AAPL Sold my position today. Taking profits,17,0.0,0,0
AAPL,2022-07-27T19:12:00,user_4_593,$AAPL mooning! 🚀📈 Love this stock!,353,1.0,3,0
AAPL,2022-07-28T00:00:00,user_0_594,$AAPL is looking bullish! 🚀 Great earnings report today,400,1.0,2,0
AAPL,2022-07-28T04:48:00,user_1_594,$AAPL Just bought more. Holding long term! 💎,344,1.0,2,0
AAPL,2022-07-28T09:36:00,user_2_594,$AAPL down today but I'm not worried. Strong company,411,0.0,1,1
AAPL,2022-07-28T14:24:00,user_3_594,$AAPL took a hit. Market volatility 📉,190,-1.0,0,1
AAPL,2022-07-28T19:12:00,user_4_594,$AAPL beat expectations again! To the moon! 🌙,458,0.0,0,0
AAPL,2022-07-29T00:00:00,user_0_595,$AAPL Bearish for now. Waiting for better entry,32,-1.0,0,1
AAPL,2022-07-29T04:48:00,user_1_595,$AAPL my top pick. Undervalued imo,453,0.0,0,0
AAPL,2022-07-29T09:36:00,user_2_595,$AAPL why is it down so much? overreaction,461,-1.0,0,1
AAPL,2022-07-29T14:24:00,user_3_595,$AAPL Sold my position today. Taking profits,426,0.0,0,0
AAPL,2022-07-29T19:12:00,user_4_595,$AAPL mooning! 🚀📈 Love this stock!,205,1.0,3,0
AAPL,2022-07-30T00:00:00,user_0_596,$AAPL is looking bullish! 🚀 Great earnings report today,457,1.0,2,0
AAPL,2022-07-30T04:48:00,user_1_596,$AAPL Just bought more. Holding long term! 💎,339,1.0,2,0
AAPL,2022-07-30T09:36:00,user_2_596,$AAPL down today but I'm not worried. Strong company,379,0.0,1,1
AAPL,2022-07-30T14:24:00,user_3_596,$AAPL took a hit. Market volatility 📉,431,-1.0,0,1
AAPL,2022-07-30T19:12:00,user_4_596,$AAPL beat expectations again! To the moon! 🌙,62,0.0,0,0
AAPL,2022-07-31T00:00:00,user_0_597,$AAPL Bearish for now. Waiting for better entry,330,-1.0,0,1
AAPL,2022-07-31T04:48:00,user_1_597,$AAPL my top pick. Undervalued imo,261,0.0,0,0
AAPL,2022-07-31T09:36:00,user_2_597,$AAPL why is it down so much? overreaction,401,-1.0,0,1
AAPL,2022-07-31T14:24:00,user_3_597,$AAPL Sold my position today. Taking profits,281,0.0,0,0
AAPL,2022-07-31T19:12:00,user_4_597,$AAPL mooning! 🚀📈 Love this stock!,347,1.0,3,0
AAPL,2022-08-01T00:00:00,user_0_598,$AAPL is looking bullish! 🚀 Great earnings report today,300,1.0,2,0
AAPL,2022-08-01T04:48:00,user_1_598,$AAPL Just bought more. Holding long term! 💎,464,1.0,2,0
AAPL,2022-08-01T09:36:00,user_2_598,$AAPL down today but I'm not worried. Strong company,475,0.0,1,1
AAPL,2022-08-01T14:24:00,user_3_598,$AAPL took a hit. Market volatility 📉,285,-1.0,0,1
AAPL,2022-08-01T19:12:00,user_4_598,$AAPL beat expectations again! To the moon! 🌙,207,0.0,0,0
AAPL,2022-08-02T00:00:00,user_0_599,$AAPL Bearish for now. Waiting for better entry,252,-1.0,0,1
AAPL,2022-08-02T04:48:00,user_1_599,$AAPL my top pick. Undervalued imo,312,0.0,0,0
AAPL,2022-08-02T09:36:00,user_2_599,$AAPL why is it down so much? overreaction,497,-1.0,0,1
AAPL,2022-08-02T14:24:00,user_3_599,$AAPL Sold my position today. Taking profits,288,0.0,0,0
AAPL,2022-08-02T19:12:00,user_4_599,$AAPL mooning! 🚀📈 Love this stock!,238,1.0,3,0
AAPL,2022-08-03T00:00:00,user_0_600,$AAPL is looking bullish! 🚀 Great earnings report today,8,1.0,2,0
AAPL,2022-08-03T04:48:00,user_1_600,$AAPL Just bought more. Holding long term! 💎,263,1.0,2,0
AAPL,2022-08-03T09:36:00,user_2_600,$AAPL down today but I'm not worried. Strong company,469,0.0,1,1
AAPL,2022-08-03T14:24:00,user_3_600,$AAPL took a hit. Market volatility 📉,89,-1.0,0,1
AAPL,2022-08-03T19:12:00,user_4_600,$AAPL beat expectations again! To the moon! 🌙,373,0.0,0,0
AAPL,2022-08-04T00:00:00,user_0_601,$AAPL Bearish for now. Waiting for better entry,168,-1.0,0,1
AAPL,2022-08-04T04:48:00,user_1_601,$AAPL my top pick. Undervalued imo,84,0.0,0,0
AAPL,2022-08-04T09:36:00,user_2_601,$AAPL why is it down so much? overreaction,343,-1.0,0,1
AAPL,2022-08-04T14:24:00,user_3_601,$AAPL Sold my position today. Taking profits,465,0.0,0,0
AAPL,2022-08-04T19:12:00,user_4_601,$AAPL mooning! 🚀📈 Love this stock!,389,1.0,3,0
AAPL,2022-08-05T00:00:00,user_0_602,$AAPL is looking bullish! 🚀 Great earnings report today,432,1.0,2,0
AAPL,2022-08-05T04:48:00,user_1_602,$AAPL Just bought more. Holding long term! 💎,22,1.0,2,0
AAPL,2022-08-05T09:36:00,user_2_602,$AAPL down today but I'm not worried. Strong company,476,0.0,1,1
AAPL,2022-08-05T14:24:00,user_3_602,$AAPL took a hit. Market volatility 📉,124,-1.0,0,1
AAPL,2022-08-05T19:12:00,user_4_602,$AAPL beat expectations again! To the moon! 🌙,192,0.0,0,0
AAPL,2022-08-06T00:00:00,user_0_603,$AAPL Bearish for now. Waiting for better entry,251,-1.0,0,1
AAPL,2022-08-06T04:48:00,user_1_603,$AAPL my top pick. Undervalued imo,430,0.0,0,0
AAPL,2022-08-06T09:36:00,user_2_603,$AAPL why is it down so much? overreaction,159,-1.0,0,1
AAPL,2022-08-06T14:24:00,user_3_603,$AAPL Sold my position today. Taking profits,207,0.0,0,0
AAPL,2022-08-06T19:12:00,user_4_603,$AAPL mooning! 🚀📈 Love this stock!,176,1.0,3,0
AAPL,2022-08-07T00:00:00,user_0_604,$AAPL is looking bullish! 🚀 Great earnings report today,164,1.0,2,0
AAPL,2022-08-07T04:48:00,user_1_604,$AAPL Just bought more. Holding long term! 💎,141,1.0,2,0
AAPL,2022-08-07T09:36:00,user_2_604,$AAPL down today but I'm not worried. Strong company,312,0.0,1,1
AAPL,2022-08-07T14:24:00,user_3_604,$AAPL took a hit. Market volatility 📉,150,-1.0,0,1
AAPL,2022-08-07T19:12:00,user_4_604,$AAPL beat expectations again! To the moon! 🌙,340,0.0,0,0
AAPL,2022-08-08T00:00:00,user_0_605,$AAPL Bearish for now. Waiting for better entry,161,-1.0,0,1
AAPL,2022-08-08T04:48:00,user_1_605,$AAPL my top pick. Undervalued imo,52,0.0,0,0
AAPL,2022-08-08T09:36:00,user_2_605,$AAPL why is it down so much? overreaction,483,-1.0,0,1
AAPL,2022-08-08T14:24:00,user_3_605,$AAPL Sold my position today. Taking profits,260,0.0,0,0
AAPL,2022-08-08T19:12:00,user_4_605,$AAPL mooning! 🚀📈 Love this stock!,69,1.0,3,0
AAPL,2022-08-09T00:00:00,user_0_606,$AAPL is looking bullish! 🚀 Great earnings report today,173,1.0,2,0
AAPL,2022-08-09T04:48:00,user_1_606,$AAPL Just bought more. Holding long term! 💎,57,1.0,2,0
AAPL,2022-08-09T09:36:00,user_2_606,$AAPL down today but I'm not worried. Strong company,274,0.0,1,1
AAPL,2022-08-09T14:24:00,user_3_606,$AAPL took a hit. Market volatility 📉,466,-1.0,0,1
AAPL,2022-08-09T19:12:00,user_4_606,$AAPL beat expectations again! To the moon! 🌙,44,0.0,0,0
AAPL,2022-08-10T00:00:00,user_0_607,$AAPL Bearish for now. Waiting for better entry,411,-1.0,0,1
AAPL,2022-08-10T04:48:00,user_1_607,$AAPL my top pick. Undervalued imo,296,0.0,0,0
AAPL,2022-08-10T09:36:00,user_2_607,$AAPL why is it down so much? overreaction,222,-1.0,0,1
AAPL,2022-08-10T14:24:00,user_3_607,$AAPL Sold my position today. Taking profits,45,0.0,0,0
AAPL,2022-08-10T19:12:00,user_4_607,$AAPL mooning! 🚀📈 Love this stock!,235,1.0,3,0
AAPL,2022-08-11T00:00:00,user_0_608,$AAPL is looking bullish! 🚀 Great earnings report today,362,1.0,2,0
AAPL,2022-08-11T04:48:00,user_1_608,$AAPL Just bought more. Holding long term! 💎,228,1.0,2,0
AAPL,2022-08-11T09:36:00,user_2_608,$AAPL down today but I'm not worried. Strong company,133,0.0,1,1
AAPL,2022-08-11T14:24:00,user_3_608,$AAPL took a hit. Market volatility 📉,175,-1.0,0,1
AAPL,2022-08-11T19:12:00,user_4_608,$AAPL beat expectations again! To the moon! 🌙,306,0.0,0,0
AAPL,2022-08-12T00:00:00,user_0_609,$AAPL Bearish for now. Waiting for better entry,79,-1.0,0,1
AAPL,2022-08-12T04:48:00,user_1_609,$AAPL my top pick. Undervalued imo,318,0.0,0,0
AAPL,2022-08-12T09:36:00,user_2_609,$AAPL why is it down so much? overreaction,7,-1.0,0,1
AAPL,2022-08-12T14:24:00,user_3_609,$AAPL Sold my position today. Taking profits,232,0.0,0,0
AAPL,2022-08-12T19:12:00,user_4_609,$AAPL mooning! 🚀📈 Love this stock!,324,1.0,3,0
AAPL,2022-08-13T00:00:00,user_0_610,$AAPL is looking bullish! 🚀 Great earnings report today,228,1.0,2,0
AAPL,2022-08-13T04:48:00,user_1_610,$AAPL Just bought more. Holding long term! 💎,276,1.0,2,0
AAPL,2022-08-13T09:36:00,user_2_610,$AAPL down today but I'm not worried. Strong company,439,0.0,1,1
AAPL,2022-08-13T14:24:00,user_3_610,$AAPL took a hit. Market volatility 📉,240,-1.0,0,1
AAPL,2022-08-13T19:12:00,user_4_610,$AAPL beat expectations again! To the moon! 🌙,300,0.0,0,0
AAPL,2022-08-14T00:00:00,user_0_611,$AAPL Bearish for now. Waiting for better entry,43,-1.0,0,1
AAPL,2022-08-14T04:48:00,user_1_611,$AAPL my top pick. Undervalued imo,419,0.0,0,0
AAPL,2022-08-14T09:36:00,user_2_611,$AAPL why is it down so much? overreaction,198,-1.0,0,1
AAPL,2022-08-14T14:24:00,user_3_611,$AAPL Sold my position today. Taking profits,378,0.0,0,0
AAPL,2022-08-14T19:12:00,user_4_611,$AAPL mooning! 🚀📈 Love this stock!,111,1.0,3,0
AAPL,2022-08-15T00:00:00,user_0_612,$AAPL is looking bullish! 🚀 Great earnings report today,70,1.0,2,0
AAPL,2022-08-15T04:48:00,user_1_612,$AAPL Just bought more. Holding long term! 💎,100,1.0,2,0
AAPL,2022-08-15T09:36:00,user_2_612,$AAPL down today but I'm not worried. Strong company,276,0.0,1,1
AAPL,2022-08-15T14:24:00,user_3_612,$AAPL took a hit. Market volatility 📉,80,-1.0,0,1
AAPL,2022-08-15T19:12:00,user_4_612,$AAPL beat expectations again! To the moon! 🌙,354,0.0,0,0
AAPL,2022-08-16T00:00:00,user_0_613,$AAPL Bearish for now. Waiting for better entry,343,-1.0,0,1
AAPL,2022-08-16T04:48:00,user_1_613,$AAPL my top pick. Undervalued imo,491,0.0,0,0
AAPL,2022-08-16T09:36:00,user_2_613,$AAPL why is it down so much? overreaction,165,-1.0,0,1
AAPL,2022-08-16T14:24:00,user_3_613,$AAPL Sold my position today. Taking profits,11,0.0,0,0
AAPL,2022-08-16T19:12:00,user_4_613,$AAPL mooning! 🚀📈 Love this stock!,321,1.0,3,0
AAPL,2022-08-17T00:00:00,user_0_614,$AAPL is looking bullish! 🚀 Great earnings report today,323,1.0,2,0
AAPL,2022-08-17T04:48:00,user_1_614,$AAPL Just bought more. Holding long term! 💎,161,1.0,2,0
AAPL,2022-08-17T09:36:00,user_2_614,$AAPL down today but I'm not worried. Strong company,33,0.0,1,1
AAPL,2022-08-17T14:24:00,user_3_614,$AAPL took a hit. Market volatility 📉,126,-1.0,0,1
AAPL,2022-08-17T19:12:00,user_4_614,$AAPL beat expectations again! To the moon! 🌙,461,0.0,0,0
AAPL,2022-08-18T00:00:00,user_0_615,$AAPL Bearish for now. Waiting for better entry,410,-1.0,0,1
AAPL,2022-08-18T04:48:00,user_1_615,$AAPL my top pick. Undervalued imo,76,0.0,0,0
AAPL,2022-08-18T09:36:00,user_2_615,$AAPL why is it down so much? overreaction,347,-1.0,0,1
AAPL,2022-08-18T14:24:00,user_3_615,$AAPL Sold my position today. Taking profits,50,0.0,0,0
AAPL,2022-08-18T19:12:00,user_4_615,$AAPL mooning! 🚀📈 Love this stock!,181,1.0,3,0
AAPL,2022-08-19T00:00:00,user_0_616,$AAPL is looking bullish! 🚀 Great earnings report today,45,1.0,2,0
AAPL,2022-08-19T04:48:00,user_1_616,$AAPL Just bought more. Holding long term! 💎,438,1.0,2,0
AAPL,2022-08-19T09:36:00,user_2_616,$AAPL down today but I'm not worried. Strong company,230,0.0,1,1
AAPL,2022-08-19T14:24:00,user_3_616,$AAPL took a hit. Market volatility 📉,232,-1.0,0,1
AAPL,2022-08-19T19:12:00,user_4_616,$AAPL beat expectations again! To the moon! 🌙,153,0.0,0,0
AAPL,2022-08-20T00:00:00,user_0_617,$AAPL Bearish for now. Waiting for better entry,60,-1.0,0,1
AAPL,2022-08-20T04:48:00,user_1_617,$AAPL my top pick. Undervalued imo,296,0.0,0,0
AAPL,2022-08-20T09:36:00,user_2_617,$AAPL why is it down so much? overreaction,176,-1.0,0,1
AAPL,2022-08-20T14:24:00,user_3_617,$AAPL Sold my position today. Taking profits,123,0.0,0,0
AAPL,2022-08-20T19:12:00,user_4_617,$AAPL mooning! 🚀📈 Love this stock!,310,1.0,3,0
AAPL,2022-08-21T00:00:00,user_0_618,$AAPL is looking bullish! 🚀 Great earnings report today,308,1.0,2,0
AAPL,2022-08-21T04:48:00,user_1_618,$AAPL Just bought more. Holding long term! 💎,371,1.0,2,0
AAPL,2022-08-21T09:36:00,user_2_618,$AAPL down today but I'm not worried. Strong company,449,0.0,1,1
AAPL,2022-08-21T14:24:00,user_3_618,$AAPL took a hit. Market volatility 📉,440,-1.0,0,1
AAPL,2022-08-21T19:12:00,user_4_618,$AAPL beat expectations again! To the moon! 🌙,317,0.0,0,0
AAPL,2022-08-22T00:00:00,user_0_619,$AAPL Bearish for now. Waiting for better entry,386,-1.0,0,1
AAPL,2022-08-22T04:48:00,user_1_619,$AAPL my top pick. Undervalued imo,122,0.0,0,0
AAPL,2022-08-22T09:36:00,user_2_619,$AAPL why is it down so much? overreaction,282,-1.0,0,1
AAPL,2022-08-22T14:24:00,user_3_619,$AAPL Sold my position today. Taking profits,265,0.0,0,0
AAPL,2022-08-22T19:12:00,user_4_619,$AAPL mooning! 🚀📈 Love this stock!,53,1.0,3,0
AAPL,2022-08-23T00:00:00,user_0_620,$AAPL is looking bullish! 🚀 Great earnings report today,451,1.0,2,0
AAPL,2022-08-23T04:48:00,user_1_620,$AAPL Just bought more. Holding long term! 💎,366,1.0,2,0
AAPL,2022-08-23T09:36:00,user_2_620,$AAPL down today but I'm not worried. Strong company,213,0.0,1,1
AAPL,2022-08-23T14:24:00,user_3_620,$AAPL took a hit. Market volatility 📉,412,-1.0,0,1
AAPL,2022-08-23T19:12:00,user_4_620,$AAPL beat expectations again! To the moon! 🌙,82,0.0,0,0
AAPL,2022-08-24T00:00:00,user_0_621,$AAPL Bearish for now. Waiting for better entry,331,-1.0,0,1
